Language,City,Venue,Show Time,Total Seats,Booked Seats,Occupancy (%),Booked Collection (₹),Total Collection (₹),Avg Ticket Price (₹)
"Tamil","Bengaluru","PVR: MSR Elements Mall, Tanisandhra Main Road","11:45 AM","289","53","18.34%","22000.00","144500.00","500.00"
"Tamil","Bengaluru","PVR: MSR Elements Mall, Tanisandhra Main Road","12:15 PM","268","91","33.96%","38400.00","134000.00","500.00"
"Tamil","Bengaluru","PVR: MSR Elements Mall, Tanisandhra Main Road","03:10 PM","277","107","38.63%","44800.00","138500.00","500.00"
"Tamil","Bengaluru","PVR: MSR Elements Mall, Tanisandhra Main Road","03:40 PM","284","152","53.52%","65600.00","142000.00","500.00"
"Tamil","Bengaluru","PVR: MSR Elements Mall, Tanisandhra Main Road","06:05 PM","194","62","31.96%","25600.00","97000.00","500.00"
"Tamil","Bengaluru","PVR: MSR Elements Mall, Tanisandhra Main Road","06:35 PM","277","35","12.64%","14800.00","138500.00","500.00"
"Tamil","Bengaluru","PVR: MSR Elements Mall, Tanisandhra Main Road","07:05 PM","284","54","19.01%","25600.00","142000.00","500.00"
"Tamil","Bengaluru","PVR: MSR Elements Mall, Tanisandhra Main Road","09:30 PM","194","10","5.15%","4000.00","97000.00","500.00"
"Tamil","Bengaluru","PVR: MSR Elements Mall, Tanisandhra Main Road","10:00 PM","277","0","0.00%","0.00","138500.00","500.00"
"Tamil","Bengaluru","PVR: MSR Elements Mall, Tanisandhra Main Road","10:30 PM","268","2","0.75%","800.00","134000.00","500.00"
"Tamil","Bengaluru","PVR: Nexus (Formerly Forum), Koramangala","07:00 AM","168","13","7.74%","6000.00","89600.00","533.33"
"Tamil","Bengaluru","PVR: Nexus (Formerly Forum), Koramangala","07:30 AM","172","5","2.91%","2800.00","91733.33","533.33"
"Tamil","Bengaluru","PVR: Nexus (Formerly Forum), Koramangala","07:30 AM","172","14","8.14%","6400.00","91733.33","533.33"
"Tamil","Bengaluru","PVR: Nexus (Formerly Forum), Koramangala","07:50 AM","183","8","4.37%","3200.00","76250.00","416.67"
"Tamil","Bengaluru","PVR: Nexus (Formerly Forum), Koramangala","08:10 AM","172","40","23.26%","16000.00","68800.00","400.00"
"Tamil","Bengaluru","PVR: Nexus (Formerly Forum), Koramangala","08:35 AM","32","12","37.50%","14400.00","38400.00","1200.00"
"Tamil","Bengaluru","PVR: Nexus (Formerly Forum), Koramangala","08:50 AM","245","81","33.06%","33350.00","125562.50","512.50"
"Tamil","Bengaluru","PVR: Nexus (Formerly Forum), Koramangala","10:45 AM","168","110","65.48%","48000.00","89600.00","533.33"
"Tamil","Bengaluru","PVR: Nexus (Formerly Forum), Koramangala","11:15 AM","189","120","63.49%","48050.00","78750.00","416.67"
"Tamil","Bengaluru","PVR: Nexus (Formerly Forum), Koramangala","11:35 AM","172","110","63.95%","44000.00","68800.00","400.00"
"Tamil","Bengaluru","PVR: Nexus (Formerly Forum), Koramangala","12:00 PM","28","23","82.14%","27600.00","33600.00","1200.00"
"Tamil","Bengaluru","PVR: Nexus (Formerly Forum), Koramangala","12:15 PM","245","161","65.71%","69300.00","125562.50","512.50"
"Tamil","Bengaluru","PVR: Nexus (Formerly Forum), Koramangala","02:10 PM","168","108","64.29%","46800.00","89600.00","533.33"
"Tamil","Bengaluru","PVR: Nexus (Formerly Forum), Koramangala","02:40 PM","189","122","64.55%","49300.00","78750.00","416.67"
"Tamil","Bengaluru","PVR: Nexus (Formerly Forum), Koramangala","03:00 PM","172","112","65.12%","44800.00","68800.00","400.00"
"Tamil","Bengaluru","PVR: Nexus (Formerly Forum), Koramangala","03:25 PM","28","22","78.57%","26400.00","33600.00","1200.00"
"Tamil","Bengaluru","PVR: Nexus (Formerly Forum), Koramangala","03:40 PM","253","185","73.12%","80050.00","129662.50","512.50"
"Tamil","Bengaluru","PVR: Nexus (Formerly Forum), Koramangala","05:35 PM","168","103","61.31%","45200.00","89600.00","533.33"
"Tamil","Bengaluru","PVR: Nexus (Formerly Forum), Koramangala","06:05 PM","183","97","53.01%","39000.00","76250.00","416.67"
"Tamil","Bengaluru","PVR: Nexus (Formerly Forum), Koramangala","06:25 PM","172","91","52.91%","36400.00","68800.00","400.00"
"Tamil","Bengaluru","PVR: Nexus (Formerly Forum), Koramangala","06:50 PM","28","20","71.43%","24000.00","33600.00","1200.00"
"Tamil","Bengaluru","PVR: Nexus (Formerly Forum), Koramangala","07:05 PM","245","138","56.33%","59800.00","125562.50","512.50"
"Tamil","Bengaluru","PVR: Nexus (Formerly Forum), Koramangala","09:00 PM","162","24","14.81%","12800.00","86400.00","533.33"
"Tamil","Bengaluru","PVR: Nexus (Formerly Forum), Koramangala","09:30 PM","183","21","11.48%","8400.00","76250.00","416.67"
"Tamil","Bengaluru","PVR: Nexus (Formerly Forum), Koramangala","09:50 PM","166","9","5.42%","3600.00","66400.00","400.00"
"Tamil","Bengaluru","PVR: Nexus (Formerly Forum), Koramangala","10:15 PM","28","2","7.14%","2400.00","33600.00","1200.00"
"Tamil","Bengaluru","PVR: Nexus (Formerly Forum), Koramangala","10:30 PM","245","47","19.18%","22800.00","125562.50","512.50"
"Tamil","Bengaluru","PVR: Orion Mall, Dr Rajkumar Road","09:00 AM","48","9","18.75%","9800.00","50400.00","1050.00"
"Tamil","Bengaluru","PVR: Orion Mall, Dr Rajkumar Road","09:36 AM","293","47","16.04%","20800.00","156266.67","533.33"
"Tamil","Bengaluru","PVR: Orion Mall, Dr Rajkumar Road","09:40 AM","338","95","28.11%","47020.00","170690.00","505.00"
"Tamil","Bengaluru","PVR: Orion Mall, Dr Rajkumar Road","11:15 AM","336","159","47.32%","72400.00","179200.00","533.33"
"Tamil","Bengaluru","PVR: Orion Mall, Dr Rajkumar Road","11:35 AM","48","32","66.67%","33600.00","50400.00","1050.00"
"Tamil","Bengaluru","PVR: Orion Mall, Dr Rajkumar Road","12:15 PM","393","133","33.84%","60400.00","209600.00","533.33"
"Tamil","Bengaluru","PVR: Orion Mall, Dr Rajkumar Road","01:05 PM","338","169","50.00%","84350.00","170690.00","505.00"
"Tamil","Bengaluru","PVR: Orion Mall, Dr Rajkumar Road","02:40 PM","336","165","49.11%","79200.00","179200.00","533.33"
"Tamil","Bengaluru","PVR: Orion Mall, Dr Rajkumar Road","03:00 PM","48","40","83.33%","41600.00","50400.00","1050.00"
"Tamil","Bengaluru","PVR: Orion Mall, Dr Rajkumar Road","03:40 PM","393","202","51.40%","92800.00","209600.00","533.33"
"Tamil","Bengaluru","PVR: Orion Mall, Dr Rajkumar Road","03:40 PM","293","144","49.15%","68400.00","156266.67","533.33"
"Tamil","Bengaluru","PVR: Orion Mall, Dr Rajkumar Road","06:05 PM","336","182","54.17%","85200.00","179200.00","533.33"
"Tamil","Bengaluru","PVR: Orion Mall, Dr Rajkumar Road","06:25 PM","44","35","79.55%","36200.00","46200.00","1050.00"
"Tamil","Bengaluru","PVR: Orion Mall, Dr Rajkumar Road","07:05 PM","393","174","44.27%","81600.00","209600.00","533.33"
"Tamil","Bengaluru","PVR: Orion Mall, Dr Rajkumar Road","07:05 PM","276","92","33.33%","43600.00","147200.00","533.33"
"Tamil","Bengaluru","PVR: Orion Mall, Dr Rajkumar Road","09:30 PM","336","47","13.99%","22800.00","179200.00","533.33"
"Tamil","Bengaluru","PVR: Orion Mall, Dr Rajkumar Road","09:50 PM","44","0","0.00%","0.00","46200.00","1050.00"
"Tamil","Bengaluru","PVR: Orion Mall, Dr Rajkumar Road","10:10 PM","318","67","21.07%","35050.00","168540.00","530.00"
"Tamil","Bengaluru","PVR: Orion Mall, Dr Rajkumar Road","10:30 PM","376","38","10.11%","17600.00","200533.33","533.33"
"Tamil","Bengaluru","PVR: Orion Uptown, Old Madras Road, Bengaluru","08:55 AM","188","35","18.62%","19030.00","102146.67","543.33"
"Tamil","Bengaluru","PVR: Orion Uptown, Old Madras Road, Bengaluru","10:00 AM","178","43","24.16%","20000.00","94933.33","533.33"
"Tamil","Bengaluru","PVR: Orion Uptown, Old Madras Road, Bengaluru","12:05 PM","201","96","47.76%","42740.00","109210.00","543.33"
"Tamil","Bengaluru","PVR: Orion Uptown, Old Madras Road, Bengaluru","03:10 PM","182","95","52.20%","42400.00","97066.67","533.33"
"Tamil","Bengaluru","PVR: Orion Uptown, Old Madras Road, Bengaluru","03:30 PM","188","91","48.40%","42750.00","102146.67","543.33"
"Tamil","Bengaluru","PVR: Orion Uptown, Old Madras Road, Bengaluru","06:55 PM","188","76","40.43%","37250.00","102146.67","543.33"
"Tamil","Bengaluru","PVR: Orion Uptown, Old Madras Road, Bengaluru","10:00 PM","172","7","4.07%","2800.00","91733.33","533.33"
"Tamil","Bengaluru","PVR: Orion Uptown, Old Madras Road, Bengaluru","10:20 PM","188","9","4.79%","3600.00","102146.67","543.33"
"Tamil","Bengaluru","PVR: Phoenix Marketcity Mall, Whitefield Road","06:30 AM","161","15","9.32%","7500.00","107333.33","666.67"
"Tamil","Bengaluru","PVR: Phoenix Marketcity Mall, Whitefield Road","08:00 AM","163","13","7.98%","5200.00","84216.67","516.67"
"Tamil","Bengaluru","PVR: Phoenix Marketcity Mall, Whitefield Road","08:20 AM","202","18","8.91%","7900.00","104366.67","516.67"
"Tamil","Bengaluru","PVR: Phoenix Marketcity Mall, Whitefield Road","08:30 AM","79","6","7.59%","2400.00","42133.33","533.33"
"Tamil","Bengaluru","PVR: Phoenix Marketcity Mall, Whitefield Road","08:50 AM","215","40","18.60%","17400.00","111083.33","516.67"
"Tamil","Bengaluru","PVR: Phoenix Marketcity Mall, Whitefield Road","09:40 AM","161","72","44.72%","31950.00","83183.33","516.67"
"Tamil","Bengaluru","PVR: Phoenix Marketcity Mall, Whitefield Road","11:25 AM","155","67","43.23%","30300.00","80083.33","516.67"
"Tamil","Bengaluru","PVR: Phoenix Marketcity Mall, Whitefield Road","11:45 AM","202","89","44.06%","41550.00","104366.67","516.67"
"Tamil","Bengaluru","PVR: Phoenix Marketcity Mall, Whitefield Road","12:15 PM","205","100","48.78%","45600.00","105916.67","516.67"
"Tamil","Bengaluru","PVR: Phoenix Marketcity Mall, Whitefield Road","03:10 PM","181","95","52.49%","43600.00","93516.67","516.67"
"Tamil","Bengaluru","PVR: Phoenix Marketcity Mall, Whitefield Road","03:40 PM","205","105","51.22%","47600.00","105916.67","516.67"
"Tamil","Bengaluru","PVR: Phoenix Marketcity Mall, Whitefield Road","06:15 PM","163","67","41.10%","30650.00","84216.67","516.67"
"Tamil","Bengaluru","PVR: Phoenix Marketcity Mall, Whitefield Road","06:35 PM","181","71","39.23%","32250.00","93516.67","516.67"
"Tamil","Bengaluru","PVR: Phoenix Marketcity Mall, Whitefield Road","07:05 PM","205","26","12.68%","11100.00","105916.67","516.67"
"Tamil","Bengaluru","PVR: Phoenix Marketcity Mall, Whitefield Road","07:10 PM","153","17","11.11%","6800.00","79050.00","516.67"
"Tamil","Bengaluru","PVR: Phoenix Marketcity Mall, Whitefield Road","09:40 PM","163","22","13.50%","8800.00","84216.67","516.67"
"Tamil","Bengaluru","PVR: Phoenix Marketcity Mall, Whitefield Road","10:00 PM","181","6","3.31%","2400.00","93516.67","516.67"
"Tamil","Bengaluru","PVR: Phoenix Marketcity Mall, Whitefield Road","10:30 PM","153","10","6.54%","4000.00","79050.00","516.67"
"Tamil","Bengaluru","PVR: Phoenix Marketcity Mall, Whitefield Road","10:30 PM","205","0","0.00%","0.00","105916.67","516.67"
"Tamil","Bengaluru","PVR: Soul Spirit Central Mall, Bellandur","08:20 AM","206","10","4.85%","4000.00","109866.67","533.33"
"Tamil","Bengaluru","PVR: Soul Spirit Central Mall, Bellandur","08:55 AM","259","36","13.90%","15200.00","138133.33","533.33"
"Tamil","Bengaluru","PVR: Soul Spirit Central Mall, Bellandur","11:30 AM","206","37","17.96%","15600.00","109866.67","533.33"
"Tamil","Bengaluru","PVR: Soul Spirit Central Mall, Bellandur","12:05 PM","259","52","20.08%","24000.00","138133.33","533.33"
"Tamil","Bengaluru","PVR: Soul Spirit Central Mall, Bellandur","01:05 PM","82","10","12.20%","5000.00","41000.00","500.00"
"Tamil","Bengaluru","PVR: Soul Spirit Central Mall, Bellandur","03:30 PM","259","137","52.90%","61200.00","138133.33","533.33"
"Tamil","Bengaluru","PVR: Soul Spirit Central Mall, Bellandur","06:25 PM","206","61","29.61%","30000.00","109866.67","533.33"
"Tamil","Bengaluru","PVR: Soul Spirit Central Mall, Bellandur","06:55 PM","267","45","16.85%","21200.00","142400.00","533.33"
"Tamil","Bengaluru","PVR: Soul Spirit Central Mall, Bellandur","09:50 PM","206","5","2.43%","2000.00","109866.67","533.33"
"Tamil","Bengaluru","PVR: Soul Spirit Central Mall, Bellandur","10:20 PM","267","11","4.12%","4400.00","142400.00","533.33"
"Tamil","Bengaluru","PVR: Superplex Forum Mall, Kanakapura Road","08:05 AM","222","15","6.76%","8300.00","140600.00","633.33"
"Tamil","Bengaluru","PVR: Superplex Forum Mall, Kanakapura Road","08:20 AM","53","4","7.55%","4200.00","54325.00","1025.00"
"Tamil","Bengaluru","PVR: Superplex Forum Mall, Kanakapura Road","08:50 AM","422","49","11.61%","26500.00","267266.67","633.33"
"Tamil","Bengaluru","PVR: Superplex Forum Mall, Kanakapura Road","09:00 AM","43","10","23.26%","10350.00","44075.00","1025.00"
"Tamil","Bengaluru","PVR: Superplex Forum Mall, Kanakapura Road","09:20 AM","172","74","43.02%","32400.00","91733.33","533.33"
"Tamil","Bengaluru","PVR: Superplex Forum Mall, Kanakapura Road","11:15 AM","232","151","65.09%","66000.00","123733.33","533.33"
"Tamil","Bengaluru","PVR: Superplex Forum Mall, Kanakapura Road","11:45 AM","63","34","53.97%","35400.00","64575.00","1025.00"
"Tamil","Bengaluru","PVR: Superplex Forum Mall, Kanakapura Road","12:15 PM","432","267","61.81%","123610.00","243360.00","563.33"
"Tamil","Bengaluru","PVR: Superplex Forum Mall, Kanakapura Road","02:40 PM","232","156","67.24%","67200.00","123733.33","533.33"
"Tamil","Bengaluru","PVR: Superplex Forum Mall, Kanakapura Road","03:10 PM","53","53","100.00%","54050.00","54325.00","1025.00"
"Tamil","Bengaluru","PVR: Superplex Forum Mall, Kanakapura Road","03:40 PM","432","290","67.13%","133500.00","243360.00","563.33"
"Tamil","Bengaluru","PVR: Superplex Forum Mall, Kanakapura Road","06:05 PM","232","142","61.21%","60800.00","123733.33","533.33"
"Tamil","Bengaluru","PVR: Superplex Forum Mall, Kanakapura Road","06:35 PM","53","36","67.92%","36900.00","54325.00","1025.00"
"Tamil","Bengaluru","PVR: Superplex Forum Mall, Kanakapura Road","07:05 PM","422","237","56.16%","109510.00","237726.67","563.33"
"Tamil","Bengaluru","PVR: Superplex Forum Mall, Kanakapura Road","09:30 PM","222","34","15.32%","16800.00","118400.00","533.33"
"Tamil","Bengaluru","PVR: Superplex Forum Mall, Kanakapura Road","09:50 PM","172","10","5.81%","4000.00","91733.33","533.33"
"Tamil","Bengaluru","PVR: Superplex Forum Mall, Kanakapura Road","10:00 PM","53","2","3.77%","2100.00","54325.00","1025.00"
"Tamil","Bengaluru","PVR: Superplex Forum Mall, Kanakapura Road","10:15 PM","43","4","9.30%","4100.00","44075.00","1025.00"
"Tamil","Bengaluru","PVR: Superplex Forum Mall, Kanakapura Road","10:30 PM","422","26","6.16%","11180.00","237726.67","563.33"
"Tamil","Bengaluru","PVR: Vaishnavi Sapphire Mall, Yeshwanthpur","08:10 AM","135","16","11.85%","6400.00","72000.00","533.33"
"Tamil","Bengaluru","PVR: Vaishnavi Sapphire Mall, Yeshwanthpur","08:30 AM","188","3","1.60%","1200.00","100266.67","533.33"
"Tamil","Bengaluru","PVR: Vaishnavi Sapphire Mall, Yeshwanthpur","09:05 AM","196","24","12.24%","9600.00","104533.33","533.33"
"Tamil","Bengaluru","PVR: Vaishnavi Sapphire Mall, Yeshwanthpur","11:25 AM","135","27","20.00%","10800.00","72000.00","533.33"
"Tamil","Bengaluru","PVR: Vaishnavi Sapphire Mall, Yeshwanthpur","11:40 AM","196","34","17.35%","14400.00","104533.33","533.33"
"Tamil","Bengaluru","PVR: Vaishnavi Sapphire Mall, Yeshwanthpur","12:15 PM","188","26","13.83%","12000.00","100266.67","533.33"
"Tamil","Bengaluru","PVR: Vaishnavi Sapphire Mall, Yeshwanthpur","02:50 PM","127","30","23.62%","14400.00","67733.33","533.33"
"Tamil","Bengaluru","PVR: Vaishnavi Sapphire Mall, Yeshwanthpur","03:05 PM","188","62","32.98%","28000.00","100266.67","533.33"
"Tamil","Bengaluru","PVR: Vaishnavi Sapphire Mall, Yeshwanthpur","03:40 PM","188","69","36.70%","31200.00","100266.67","533.33"
"Tamil","Bengaluru","PVR: Vaishnavi Sapphire Mall, Yeshwanthpur","07:05 PM","188","35","18.62%","16400.00","100266.67","533.33"
"Tamil","Bengaluru","PVR: Vaishnavi Sapphire Mall, Yeshwanthpur","09:40 PM","127","6","4.72%","2400.00","67733.33","533.33"
"Tamil","Bengaluru","PVR: Vaishnavi Sapphire Mall, Yeshwanthpur","10:00 PM","188","7","3.72%","2800.00","100266.67","533.33"
"Tamil","Bengaluru","PVR: Vaishnavi Sapphire Mall, Yeshwanthpur","10:30 PM","188","4","2.13%","1600.00","100266.67","533.33"
"Tamil","Bengaluru","PVR: Vega City, Bannerghatta Road","06:30 AM","118","20","16.95%","8000.00","47200.00","400.00"
"Tamil","Bengaluru","PVR: Vega City, Bannerghatta Road","07:20 AM","152","7","4.61%","2800.00","60800.00","400.00"
"Tamil","Bengaluru","PVR: Vega City, Bannerghatta Road","07:50 AM","201","24","11.94%","11600.00","107200.00","533.33"
"Tamil","Bengaluru","PVR: Vega City, Bannerghatta Road","08:00 AM","95","52","54.74%","14510.00","29133.33","306.67"
"Tamil","Bengaluru","PVR: Vega City, Bannerghatta Road","08:30 AM","287","56","19.51%","28800.00","153066.67","533.33"
"Tamil","Bengaluru","PVR: Vega City, Bannerghatta Road","08:35 AM","32","3","9.38%","3000.00","30400.00","950.00"
"Tamil","Bengaluru","PVR: Vega City, Bannerghatta Road","09:05 AM","31","14","45.16%","13400.00","29450.00","950.00"
"Tamil","Bengaluru","PVR: Vega City, Bannerghatta Road","10:45 AM","143","71","49.65%","28400.00","57200.00","400.00"
"Tamil","Bengaluru","PVR: Vega City, Bannerghatta Road","11:15 AM","187","64","34.22%","31600.00","99733.33","533.33"
"Tamil","Bengaluru","PVR: Vega City, Bannerghatta Road","11:55 AM","277","103","37.18%","45600.00","147733.33","533.33"
"Tamil","Bengaluru","PVR: Vega City, Bannerghatta Road","12:15 PM","38","22","57.89%","20900.00","36100.00","950.00"
"Tamil","Bengaluru","PVR: Vega City, Bannerghatta Road","02:10 PM","152","86","56.58%","34400.00","60800.00","400.00"
"Tamil","Bengaluru","PVR: Vega City, Bannerghatta Road","02:40 PM","201","83","41.29%","40000.00","107200.00","533.33"
"Tamil","Bengaluru","PVR: Vega City, Bannerghatta Road","03:20 PM","287","149","51.92%","68400.00","153066.67","533.33"
"Tamil","Bengaluru","PVR: Vega City, Bannerghatta Road","03:40 PM","31","18","58.06%","17000.00","29450.00","950.00"
"Tamil","Bengaluru","PVR: Vega City, Bannerghatta Road","05:35 PM","152","80","52.63%","32000.00","60800.00","400.00"
"Tamil","Bengaluru","PVR: Vega City, Bannerghatta Road","06:05 PM","201","72","35.82%","35600.00","107200.00","533.33"
"Tamil","Bengaluru","PVR: Vega City, Bannerghatta Road","06:20 PM","32","22","68.75%","20600.00","30400.00","950.00"
"Tamil","Bengaluru","PVR: Vega City, Bannerghatta Road","06:45 PM","287","89","31.01%","42800.00","153066.67","533.33"
"Tamil","Bengaluru","PVR: Vega City, Bannerghatta Road","07:05 PM","38","17","44.74%","16500.00","36100.00","950.00"
"Tamil","Bengaluru","PVR: Vega City, Bannerghatta Road","09:00 PM","143","7","4.90%","2800.00","57200.00","400.00"
"Tamil","Bengaluru","PVR: Vega City, Bannerghatta Road","09:30 PM","201","22","10.95%","11600.00","107200.00","533.33"
"Tamil","Bengaluru","PVR: Vega City, Bannerghatta Road","09:45 PM","38","6","15.79%","5800.00","36100.00","950.00"
"Tamil","Bengaluru","PVR: Vega City, Bannerghatta Road","10:10 PM","287","16","5.57%","7200.00","153066.67","533.33"
"Tamil","Bengaluru","PVR: Vega City, Bannerghatta Road","10:30 PM","31","3","9.68%","3000.00","29450.00","950.00"
"Tamil","Bengaluru","PVR: VR Bengaluru, Whitefield Road","08:05 AM","245","10","4.08%","4000.00","130666.67","533.33"
"Tamil","Bengaluru","PVR: VR Bengaluru, Whitefield Road","08:10 AM","52","4","7.69%","4000.00","52000.00","1000.00"
"Tamil","Bengaluru","PVR: VR Bengaluru, Whitefield Road","09:05 AM","293","38","12.97%","16000.00","156266.67","533.33"
"Tamil","Bengaluru","PVR: VR Bengaluru, Whitefield Road","09:35 AM","24","8","33.33%","8000.00","24000.00","1000.00"
"Tamil","Bengaluru","PVR: VR Bengaluru, Whitefield Road","11:15 AM","245","83","33.88%","40000.00","130666.67","533.33"
"Tamil","Bengaluru","PVR: VR Bengaluru, Whitefield Road","11:35 AM","52","21","40.38%","21000.00","52000.00","1000.00"
"Tamil","Bengaluru","PVR: VR Bengaluru, Whitefield Road","12:15 PM","293","79","26.96%","37200.00","156266.67","533.33"
"Tamil","Bengaluru","PVR: VR Bengaluru, Whitefield Road","02:40 PM","255","111","43.53%","50400.00","136000.00","533.33"
"Tamil","Bengaluru","PVR: VR Bengaluru, Whitefield Road","03:40 PM","293","149","50.85%","66000.00","156266.67","533.33"
"Tamil","Bengaluru","PVR: VR Bengaluru, Whitefield Road","06:00 PM","24","7","29.17%","7000.00","24000.00","1000.00"
"Tamil","Bengaluru","PVR: VR Bengaluru, Whitefield Road","06:05 PM","245","92","37.55%","43600.00","130666.67","533.33"
"Tamil","Bengaluru","PVR: VR Bengaluru, Whitefield Road","06:25 PM","56","17","30.36%","17000.00","56000.00","1000.00"
"Tamil","Bengaluru","PVR: VR Bengaluru, Whitefield Road","07:05 PM","304","61","20.07%","28000.00","162133.33","533.33"
"Tamil","Bengaluru","PVR: VR Bengaluru, Whitefield Road","09:30 PM","245","20","8.16%","9600.00","130666.67","533.33"
"Tamil","Bengaluru","PVR: VR Bengaluru, Whitefield Road","09:50 PM","52","0","0.00%","0.00","52000.00","1000.00"
"Tamil","Bengaluru","PVR: VR Bengaluru, Whitefield Road","10:30 PM","293","0","0.00%","0.00","156266.67","533.33"
"Tamil","Bengaluru","Ravi Digital 2K Dolby 7.1 HD Screen: Ejipura","10:00 AM","764","257","33.64%","54700.00","203733.33","266.67"
"Tamil","Bengaluru","Ravi Digital 2K Dolby 7.1 HD Screen: Ejipura","01:15 PM","764","259","33.90%","55300.00","203733.33","266.67"
"Tamil","Bengaluru","Ravi Digital 2K Dolby 7.1 HD Screen: Ejipura","04:15 PM","764","262","34.29%","55700.00","203733.33","266.67"
"Tamil","Bengaluru","Ravi Digital 2K Dolby 7.1 HD Screen: Ejipura","07:15 PM","764","264","34.55%","56500.00","203733.33","266.67"
"Tamil","Bengaluru","Ravi Digital 2K Dolby 7.1 HD Screen: Ejipura","10:15 PM","764","257","33.64%","54700.00","203733.33","266.67"
"Tamil","Bengaluru","Ravi Digital 4K A/C Cinema: Sarjapura","12:40 PM","808","81","10.02%","19050.00","169680.00","210.00"
"Tamil","Bengaluru","Ravi Digital 4K A/C Cinema: Sarjapura","07:05 PM","808","11","1.36%","2600.00","169680.00","210.00"
"Tamil","Bengaluru","Rockline Cinemas: Jalahalli Cross","10:15 AM","324","26","8.02%","10400.00","129600.00","400.00"
"Tamil","Bengaluru","Rockline Cinemas: Jalahalli Cross","01:45 PM","324","53","16.36%","21200.00","129600.00","400.00"
"Tamil","Bengaluru","Rockline Cinemas: Jalahalli Cross","03:15 PM","213","66","30.99%","26400.00","85200.00","400.00"
"Tamil","Bengaluru","Rockline Cinemas: Jalahalli Cross","05:15 PM","324","49","15.12%","19600.00","129600.00","400.00"
"Tamil","Bengaluru","Rockline Cinemas: Jalahalli Cross","09:15 PM","193","32","16.58%","12800.00","77200.00","400.00"
"Tamil","Bengaluru","Sampige Digital 2k Cinema: Malleshwaram","10:00 AM","1080","32","2.96%","6600.00","243000.00","225.00"
"Tamil","Bengaluru","Sampige Digital 2k Cinema: Malleshwaram","01:15 PM","1080","87","8.06%","19000.00","243000.00","225.00"
"Tamil","Bengaluru","Sampige Digital 2k Cinema: Malleshwaram","04:30 PM","1080","141","13.06%","32650.00","243000.00","225.00"
"Tamil","Bengaluru","Sampige Digital 2k Cinema: Malleshwaram","07:45 PM","1080","29","2.69%","6600.00","243000.00","225.00"
"Tamil","Bengaluru","Siddalingeshwara A/C 4K 3D Dolby Digital:J.P.Nagar","01:00 PM","601","76","12.65%","18100.00","135225.00","225.00"
"Tamil","Bengaluru","Siddalingeshwara A/C 4K 3D Dolby Digital:J.P.Nagar","04:00 PM","601","85","14.14%","19650.00","135225.00","225.00"
"Tamil","Bengaluru","Siddalingeshwara A/C 4K 3D Dolby Digital:J.P.Nagar","07:05 PM","601","51","8.49%","12450.00","135225.00","225.00"
"Tamil","Bengaluru","Siddalingeshwara A/C 4K 3D Dolby Digital:J.P.Nagar","10:10 PM","601","28","4.66%","7000.00","135225.00","225.00"
"Tamil","Bengaluru","Siddeshwara 4K Dolby Atmos 3D 7.1 Cinema: JP Nagar","11:00 AM","696","57","8.19%","12250.00","156600.00","225.00"
"Tamil","Bengaluru","Sri Annapurneshwari Theatre: Anekal","10:30 AM","242","4","1.65%","600.00","36300.00","150.00"
"Tamil","Bengaluru","Sri Annapurneshwari Theatre: Anekal","01:30 PM","242","8","3.31%","1200.00","36300.00","150.00"
"Tamil","Bengaluru","Sri Annapurneshwari Theatre: Anekal","04:30 PM","242","0","0.00%","0.00","36300.00","150.00"
"Tamil","Bengaluru","Sri Annapurneshwari Theatre: Anekal","07:30 PM","242","0","0.00%","0.00","36300.00","150.00"
"Tamil","Bengaluru","Sri Balaji 2K Dolby Atmos 7.1: Viveknagar","10:00 AM","841","21","2.50%","6200.00","210250.00","250.00"
"Tamil","Bengaluru","Sri Balaji 2K Dolby Atmos 7.1: Viveknagar","01:00 PM","841","30","3.57%","8000.00","210250.00","250.00"
"Tamil","Bengaluru","Sri Balaji 2K Dolby Atmos 7.1: Viveknagar","04:00 PM","841","43","5.11%","11100.00","210250.00","250.00"
"Tamil","Bengaluru","Sri Balaji 2K Dolby Atmos 7.1: Viveknagar","07:00 PM","841","9","1.07%","2700.00","210250.00","250.00"
"Tamil","Bengaluru","Sri Balaji 2K Dolby Atmos 7.1: Viveknagar","10:00 PM","841","0","0.00%","0.00","210250.00","250.00"
"Tamil","Bengaluru","Sri Balaji 4K A/C Dolby Atmos: Dommasandra","09:45 AM","405","30","7.41%","6700.00","91125.00","225.00"
"Tamil","Bengaluru","Sri Balaji 4K A/C Dolby Atmos: Dommasandra","12:45 PM","405","68","16.79%","14400.00","91125.00","225.00"
"Tamil","Bengaluru","Sri Balaji 4K A/C Dolby Atmos: Dommasandra","04:00 PM","405","64","15.80%","13600.00","91125.00","225.00"
"Tamil","Bengaluru","Sri Balaji 4K A/C Dolby Atmos: Dommasandra","07:15 PM","405","11","2.72%","2300.00","91125.00","225.00"
"Tamil","Bengaluru","Sri Balaji 4K A/C Dolby Atmos: Dommasandra","10:30 PM","405","2","0.49%","400.00","91125.00","225.00"
"Tamil","Bengaluru","Sri Krishna Lazer Projection 4K: Bomanahalli","09:30 AM","589","127","21.56%","31750.00","147250.00","250.00"
"Tamil","Bengaluru","Sri Krishna Lazer Projection 4K: Bomanahalli","12:45 PM","589","316","53.65%","79000.00","147250.00","250.00"
